line,z,x1,y1,z1,x2,y2,z2,e1,e2,delta_e,xy_distance,xyz_distance
14994,10.75,55.039,52.068,10.75,54.942,52.223,10.75,2.15602,2.16717,0.011150000000000215,0.1828496650256724,0.1828496650256724
14995,10.75,54.942,52.223,10.75,54.846,52.29,10.75,2.16717,2.1743,0.007130000000000081,0.11706835610018927,0.11706835610018927
14997,10.75,55.361,50.867,10.75,55.331,50.7,10.75,2.1743,2.18467,0.01036999999999999,0.16967321532875423,0.16967321532875423
14998,10.75,55.331,50.7,10.75,55.361,50.533,10.75,2.18467,2.19504,0.01036999999999999,0.16967321532876123,0.16967321532876123
14999,10.75,55.361,50.533,10.75,55.456,50.378,10.75,2.19504,2.20607,0.011029999999999873,0.1817965896269825,0.18179658962698253
15000,10.75,55.456,50.378,10.75,55.612,50.268,10.75,2.20607,2.21767,0.011600000000000055,0.19088216260300359,0.19088216260300359
15001,10.75,55.612,50.268,10.75,55.799,50.23,10.75,2.21767,2.22933,0.011660000000000004,0.19082190649922612,0.19082190649922612
15002,10.75,55.799,50.23,10.75,55.969,50.262,10.75,2.22933,2.23983,0.010499999999999954,0.17298554852935205,0.17298554852935205
15003,10.75,55.969,50.262,10.75,56.121,50.356,10.75,2.23983,2.25074,0.010909999999999975,0.17871765441612233,0.17871765441612236
15004,10.75,56.121,50.356,10.75,56.23,50.508,10.75,2.25074,2.26216,0.011420000000000208,0.1870427758562173,0.1870427758562173
15005,10.75,56.23,50.508,10.75,56.27,50.696,10.75,2.26216,2.27384,0.01167999999999969,0.1922082204277401,0.1922082204277401
15006,10.75,56.27,50.696,10.75,56.239,50.868,10.75,2.27384,2.28448,0.010639999999999983,0.1747712791050114,0.17477127910501142
15007,10.75,56.239,50.868,10.75,56.142,51.023,10.75,2.28448,2.29563,0.011150000000000215,0.18284966502566863,0.18284966502566863
15008,10.75,56.142,51.023,10.75,55.985,51.133,10.75,2.29563,2.30733,0.011699999999999822,0.19170028690641283,0.19170028690641286
15009,10.75,55.985,51.133,10.75,55.806,51.171,10.75,2.30733,2.31846,0.011130000000000084,0.18298907071188836,0.18298907071188839
15010,10.75,55.806,51.171,10.75,55.612,51.132,10.75,2.31846,2.33049,0.012030000000000207,0.19788127753781654,0.1978812775378165
15011,10.75,55.612,51.132,10.75,55.456,51.022,10.75,2.33049,2.34213,0.011639999999999873,0.19088216260300359,0.19088216260300359
15012,10.75,55.456,51.022,10.75,55.401,50.931,10.75,2.34213,2.34859,0.006460000000000132,0.10632967600815947,0.10632967600815947
15019,10.75,48.25,40.75,10.75,77.75,40.75,10.75,2.0,3.79742,1.7974199999999998,29.5,29.5
15020,10.75,77.75,40.75,10.75,77.75,70.25,10.75,3.79742,5.59485,1.7974300000000003,29.5,29.5
15021,10.75,77.75,70.25,10.75,48.25,70.25,10.75,5.59485,7.39227,1.7974199999999998,29.5,29.5
15022,10.75,48.25,70.25,10.75,48.25,40.825,10.75,7.39227,9.18512,1.7928499999999996,29.424999999999997,29.424999999999997
15026,10.85,48.25,40.75,10.85,77.75,40.75,10.85,9.18512,10.98254,1.7974200000000007,29.5,29.5
15027,10.85,77.75,40.75,10.85,77.75,70.25,10.85,10.98254,12.77997,1.7974300000000003,29.5,29.5
15028,10.85,77.75,70.25,10.85,48.25,70.25,10.85,12.77997,14.57739,1.797419999999999,29.5,29.5
15029,10.85,48.25,70.25,10.85,48.25,40.825,10.85,14.57739,16.37024,1.7928499999999996,29.424999999999997,29.424999999999997
15038,10.95,64.609,64.07,10.95,64.782,64.03,10.95,2.0,2.0108,0.010800000000000143,0.1775640729426986,0.1775640729426986
15039,10.95,64.782,64.03,10.95,64.965,64.06,10.95,2.0108,2.0221,0.011299999999999866,0.1854427135263141,0.1854427135263141
15040,10.95,64.965,64.06,10.95,65.117,64.152,10.95,2.0221,2.03295,0.010850000000000026,0.1776738585161027,0.1776738585161027
15041,10.95,65.117,64.152,10.95,65.227,64.304,10.95,2.03295,2.0444,0.01144999999999996,0.18762729012593074,0.18762729012593074
15042,10.95,65.227,64.304,10.95,65.269,64.475,10.95,2.0444,2.05514,0.010740000000000194,0.17608236708994313,0.17608236708994313
15043,10.95,65.269,64.475,10.95,65.241,64.665,10.95,2.05514,2.06679,0.011649999999999938,0.19205207627100745,0.19205207627100745
15044,10.95,65.241,64.665,10.95,65.142,64.823,10.95,2.06679,2.07816,0.01136999999999988,0.18645374761585418,0.18645374761585418
15045,10.95,65.142,64.823,10.95,64.985,64.933,10.95,2.07816,2.08986,0.011699999999999822,0.1917002869064152,0.19170028690641516
15046,10.95,64.985,64.933,10.95,64.807,64.97,10.95,2.08986,2.10093,0.011070000000000135,0.18180484041960607,0.18180484041960607
15047,10.95,64.807,64.97,10.95,64.622,64.935,10.95,2.10093,2.11241,0.011480000000000157,0.1882817038376289,0.1882817038376289
15048,10.95,64.622,64.935,10.95,64.478,64.842,10.95,2.11241,2.12281,0.010399999999999743,0.17142053552594633,0.17142053552594633
15049,10.95,64.478,64.842,10.95,64.373,64.695,10.95,2.12281,2.13386,0.011050000000000004,0.18064883060789375,0.18064883060789375
15050,10.95,64.373,64.695,10.95,64.33,64.524,10.95,2.13386,2.14458,0.010720000000000063,0.1763235662071236,0.1763235662071236
15051,10.95,64.33,64.524,10.95,64.359,64.336,10.95,2.14458,2.15619,0.01161000000000012,0.1902235526952451,0.19022355269524507
15052,10.95,64.359,64.336,10.95,64.456,64.178,10.95,2.15619,2.16746,0.011270000000000113,0.18539956850004272,0.18539956850004272
15053,10.95,64.456,64.178,10.95,64.548,64.114,10.95,2.16746,2.17429,0.006829999999999892,0.11207140580897015,0.11207140580897014
15060,10.95,62.585,58.933,10.95,62.407,58.97,10.95,2.0,2.01107,0.011070000000000135,0.18180484041961448,0.18180484041961448
15061,10.95,62.407,58.97,10.95,62.222,58.935,10.95,2.01107,2.02255,0.011479999999999713,0.1882817038376219,0.18828170383762194
15062,10.95,62.222,58.935,10.95,62.078,58.842,10.95,2.02255,2.03295,0.010400000000000187,0.17142053552594036,0.17142053552594036
15063,10.95,62.078,58.842,10.95,61.973,58.695,10.95,2.03295,2.044,0.011050000000000004,0.18064883060789622,0.18064883060789622
15064,10.95,61.973,58.695,10.95,61.93,58.524,10.95,2.044,2.05472,0.010720000000000063,0.17632356620712877,0.17632356620712877
15065,10.95,61.93,58.524,10.95,61.959,58.336,10.95,2.05472,2.06633,0.011609999999999676,0.19022355269524618,0.19022355269524618
15066,10.95,61.959,58.336,10.95,62.056,58.178,10.95,2.06633,2.0776,0.011270000000000113,0.18539956850003528,0.18539956850003528
15067,10.95,62.056,58.178,10.95,62.209,58.07,10.95,2.0776,2.089,0.011400000000000077,0.1872778684201663,0.1872778684201663
15068,10.95,62.209,58.07,10.95,62.382,58.03,10.95,2.089,2.09979,0.010790000000000077,0.1775640729426933,0.1775640729426933
15069,10.95,62.382,58.03,10.95,62.565,58.06,10.95,2.09979,2.11109,0.011299999999999866,0.18544271352630712,0.1854427135263071
15070,10.95,62.565,58.06,10.95,62.717,58.152,10.95,2.11109,2.12195,0.010860000000000092,0.1776738585161027,0.1776738585161027
15071,10.95,62.717,58.152,10.95,62.827,58.304,10.95,2.12195,2.1334,0.01144999999999996,0.18762729012593074,0.18762729012593074
15072,10.95,62.827,58.304,10.95,62.869,58.475,10.95,2.1334,2.14413,0.010730000000000128,0.17608236708995004,0.17608236708995004
15073,10.95,62.869,58.475,10.95,62.841,58.664,10.95,2.14413,2.15578,0.011649999999999938,0.1910628168953864,0.1910628168953864
15074,10.95,62.841,58.664,10.95,62.742,58.823,10.95,2.15578,2.16716,0.011379999999999946,0.18730189534545666,0.1873018953454567
15075,10.95,62.742,58.823,10.95,62.646,58.89,10.95,2.16716,2.17429,0.007130000000000081,0.11706835610018344,0.11706835610018344
15077,10.95,61.027,58.304,10.95,61.069,58.475,10.95,2.17429,2.18503,0.01073999999999975,0.17608236708995004,0.17608236708995004
15078,10.95,61.069,58.475,10.95,61.041,58.665,10.95,2.18503,2.19667,0.011640000000000317,0.19205207627099338,0.19205207627099338
15079,10.95,61.041,58.665,10.95,60.942,58.823,10.95,2.19667,2.20805,0.011379999999999946,0.18645374761586245,0.18645374761586245
15080,10.95,60.942,58.823,10.95,60.785,58.933,10.95,2.20805,2.21975,0.011699999999999822,0.19170028690641283,0.19170028690641286
15081,10.95,60.785,58.933,10.95,60.607,58.97,10.95,2.21975,2.23082,0.011070000000000135,0.1818048404196075,0.1818048404196075
15082,10.95,60.607,58.97,10.95,60.422,58.935,10.95,2.23082,2.2423,0.011480000000000157,0.1882817038376289,0.1882817038376289
15083,10.95,60.422,58.935,10.95,60.278,58.842,10.95,2.2423,2.2527,0.010399999999999743,0.17142053552594036,0.17142053552594036
15084,10.95,60.278,58.842,10.95,60.173,58.695,10.95,2.2527,2.26375,0.011050000000000004,0.1806488306078921,0.1806488306078921
15085,10.95,60.173,58.695,10.95,60.13,58.524,10.95,2.26375,2.27447,0.010720000000000063,0.17632356620712877,0.17632356620712877
15086,10.95,60.13,58.524,10.95,60.159,58.336,10.95,2.27447,2.28608,0.01161000000000012,0.1902235526952451,0.19022355269524507
15087,10.95,60.159,58.336,10.95,60.256,58.178,10.95,2.28608,2.29735,0.01126999999999967,0.185399568500039,0.185399568500039
15088,10.95,60.256,58.178,10.95,60.409,58.07,10.95,2.29735,2.30875,0.011400000000000077,0.1872778684201605,0.1872778684201605
15089,10.95,60.409,58.07,10.95,60.582,58.03,10.95,2.30875,2.31954,0.010790000000000077,0.1775640729427002,0.1775640729427002
15090,10.95,60.582,58.03,10.95,60.765,58.06,10.95,2.31954,2.33084,0.011299999999999866,0.18544271352630712,0.1854427135263071
15091,10.95,60.765,58.06,10.95,60.917,58.152,10.95,2.33084,2.3417,0.010860000000000092,0.1776738585161027,0.1776738585161027
15092,10.95,60.917,58.152,10.95,60.983,58.244,10.95,2.3417,2.34857,0.006870000000000154,0.1132254388377416,0.1132254388377416
15099,10.95,57.547,60.104,10.95,57.589,60.275,10.95,2.0,2.01074,0.010740000000000194,0.17608236708995004,0.17608236708995004
15100,10.95,57.589,60.275,10.95,57.561,60.464,10.95,2.01074,2.02239,0.011649999999999938,0.1910628168953864,0.1910628168953864
15101,10.95,57.561,60.464,10.95,57.462,60.623,10.95,2.02239,2.03376,0.01136999999999988,0.1873018953454529,0.1873018953454529
15102,10.95,57.462,60.623,10.95,57.305,60.733,10.95,2.03376,2.04546,0.011699999999999822,0.19170028690641283,0.19170028690641286
15103,10.95,57.305,60.733,10.95,57.132,60.769,10.95,2.04546,2.05621,0.01075000000000026,0.17670597047072498,0.17670597047072498
15104,10.95,57.132,60.769,10.95,56.973,60.746,10.95,2.05621,2.06601,0.009799999999999809,0.16065490966665003,0.16065490966665003
15105,10.95,56.973,60.746,10.95,56.828,60.668,10.95,2.06601,2.07603,0.010019999999999918,0.16464810961562634,0.16464810961562634
15106,10.95,56.828,60.668,10.95,56.723,60.549,10.95,2.07603,2.08571,0.009680000000000355,0.15870097668256733,0.15870097668256736
15107,10.95,56.723,60.549,10.95,56.629,60.334,10.95,2.08571,2.09998,0.014269999999999783,0.23465080438813465,0.23465080438813465
15108,10.95,56.629,60.334,10.95,56.694,60.106,10.95,2.09998,2.1144,0.014419999999999877,0.23708437316702535,0.23708437316702535
15109,10.95,56.694,60.106,10.95,56.78,59.976,10.95,2.1144,2.1239,0.009500000000000064,0.15587174214719104,0.15587174214719104
15110,10.95,56.78,59.976,10.95,56.929,59.87,10.95,2.1239,2.13505,0.011150000000000215,0.1828578683021341,0.1828578683021341
15111,10.95,56.929,59.87,10.95,57.102,59.83,10.95,2.13505,2.14584,0.010790000000000077,0.1775640729426933,0.1775640729426933
15112,10.95,57.102,59.83,10.95,57.285,59.86,10.95,2.14584,2.15714,0.011299999999999866,0.18544271352630712,0.1854427135263071
15113,10.95,57.285,59.86,10.95,57.437,59.952,10.95,2.15714,2.168,0.010860000000000092,0.1776738585161027,0.1776738585161027
15114,10.95,57.437,59.952,10.95,57.503,60.044,10.95,2.168,2.17488,0.006879999999999775,0.11322543883774573,0.11322543883774573
15121,10.95,55.385,58.333,10.95,55.207,58.37,10.95,2.0,2.01107,0.011070000000000135,0.1818048404196075,0.1818048404196075
15122,10.95,55.207,58.37,10.95,55.022,58.335,10.95,2.01107,2.02255,0.011479999999999713,0.1882817038376289,0.1882817038376289
15123,10.95,55.022,58.335,10.95,54.878,58.242,10.95,2.02255,2.03295,0.010400000000000187,0.17142053552594036,0.17142053552594036
15124,10.95,54.878,58.242,10.95,54.773,58.095,10.95,2.03295,2.044,0.011050000000000004,0.1806488306078921,0.1806488306078921
15125,10.95,54.773,58.095,10.95,54.73,57.924,10.95,2.044,2.05472,0.010720000000000063,0.1763235662071305,0.1763235662071305
15126,10.95,54.73,57.924,10.95,54.759,57.736,10.95,2.05472,2.06633,0.011609999999999676,0.19022355269524618,0.19022355269524618
15127,10.95,54.759,57.736,10.95,54.856,57.578,10.95,2.06633,2.0776,0.011270000000000113,0.18539956850003292,0.18539956850003295
15128,10.95,54.856,57.578,10.95,55.009,57.47,10.95,2.0776,2.089,0.011400000000000077,0.18727786842016458,0.1872778684201646
15129,10.95,55.009,57.47,10.95,55.182,57.43,10.95,2.089,2.09979,0.010790000000000077,0.1775640729427002,0.1775640729427002
15130,10.95,55.182,57.43,10.95,55.365,57.46,10.95,2.09979,2.11109,0.011299999999999866,0.18544271352630712,0.1854427135263071
15131,10.95,55.365,57.46,10.95,55.517,57.552,10.95,2.11109,2.12195,0.010860000000000092,0.1776738585161027,0.1776738585161027
15132,10.95,55.517,57.552,10.95,55.627,57.704,10.95,2.12195,2.13339,0.011439999999999895,0.18762729012593074,0.18762729012593074
15133,10.95,55.627,57.704,10.95,55.669,57.875,10.95,2.13339,2.14413,0.010740000000000194,0.17608236708994834,0.17608236708994834
15134,10.95,55.669,57.875,10.95,55.641,58.064,10.95,2.14413,2.15578,0.011649999999999938,0.1910628168953864,0.1910628168953864
15135,10.95,55.641,58.064,10.95,55.542,58.223,10.95,2.15578,2.16716,0.011379999999999946,0.1873018953454529,0.1873018953454529
15136,10.95,55.542,58.223,10.95,55.446,58.29,10.95,2.16716,2.17429,0.007130000000000081,0.11706835610018927,0.11706835610018927
15138,10.95,55.385,56.533,10.95,55.207,56.57,10.95,2.17429,2.18536,0.011070000000000135,0.1818048404196075,0.1818048404196075
15139,10.95,55.207,56.57,10.95,55.022,56.535,10.95,2.18536,2.19684,0.011479999999999713,0.18828170383763024,0.1882817038376302
15140,10.95,55.022,56.535,10.95,54.878,56.442,10.95,2.19684,2.20724,0.010400000000000187,0.1714205355259365,0.1714205355259365
15141,10.95,54.878,56.442,10.95,54.773,56.295,10.95,2.20724,2.21828,0.011039999999999939,0.1806488306078921,0.1806488306078921
15142,10.95,54.773,56.295,10.95,54.73,56.124,10.95,2.21828,2.22901,0.010730000000000128,0.1763235662071305,0.1763235662071305
15143,10.95,54.73,56.124,10.95,54.759,55.936,10.95,2.22901,2.24062,0.011609999999999676,0.19022355269524618,0.19022355269524618
15144,10.95,54.759,55.936,10.95,54.856,55.778,10.95,2.24062,2.25189,0.011270000000000113,0.185399568500039,0.185399568500039
15145,10.95,54.856,55.778,10.95,55.009,55.67,10.95,2.25189,2.26329,0.011400000000000077,0.1872778684201605,0.1872778684201605
15146,10.95,55.009,55.67,10.95,55.182,55.63,10.95,2.26329,2.27408,0.010790000000000077,0.1775640729427002,0.1775640729427002
15147,10.95,55.182,55.63,10.95,55.365,55.66,10.95,2.27408,2.28538,0.011299999999999866,0.18544271352630595,0.18544271352630595
15148,10.95,55.365,55.66,10.95,55.517,55.752,10.95,2.28538,2.29623,0.010850000000000026,0.17767385851610637,0.17767385851610637
15149,10.95,55.517,55.752,10.95,55.627,55.904,10.95,2.29623,2.30768,0.01144999999999996,0.18762729012593074,0.18762729012593074
15150,10.95,55.627,55.904,10.95,55.669,56.075,10.95,2.30768,2.31842,0.010740000000000194,0.17608236708994834,0.17608236708994834
15151,10.95,55.669,56.075,10.95,55.641,56.265,10.95,2.31842,2.33007,0.011649999999999938,0.19205207627099236,0.19205207627099233
15152,10.95,55.641,56.265,10.95,55.542,56.423,10.95,2.33007,2.34145,0.011379999999999946,0.18645374761586245,0.18645374761586245
15153,10.95,55.542,56.423,10.95,55.446,56.49,10.95,2.34145,2.34857,0.007120000000000015,0.11706835610018927,0.11706835610018927
15160,10.95,57.233,53.295,10.95,57.19,53.124,10.95,2.0,2.01072,0.010720000000000063,0.17632356620712877,0.17632356620712877
15161,10.95,57.19,53.124,10.95,57.219,52.936,10.95,2.01072,2.02233,0.01161000000000012,0.19022355269524618,0.19022355269524618
15162,10.95,57.219,52.936,10.95,57.316,52.778,10.95,2.02233,2.03361,0.011279999999999735,0.185399568500039,0.185399568500039
15163,10.95,57.316,52.778,10.95,57.469,52.67,10.95,2.03361,2.045,0.011390000000000011,0.1872778684201605,0.1872778684201605
15164,10.95,57.469,52.67,10.95,57.642,52.63,10.95,2.045,2.0558,0.010800000000000143,0.1775640729427002,0.1775640729427002
15165,10.95,57.642,52.63,10.95,57.825,52.66,10.95,2.0558,2.0671,0.011299999999999866,0.18544271352630595,0.18544271352630595
15166,10.95,57.825,52.66,10.95,57.977,52.752,10.95,2.0671,2.07795,0.010850000000000026,0.1776738585161003,0.1776738585161003
15167,10.95,57.977,52.752,10.95,58.087,52.904,10.95,2.07795,2.0894,0.01144999999999996,0.1876272901259349,0.1876272901259349
15168,10.95,58.087,52.904,10.95,58.129,53.075,10.95,2.0894,2.10014,0.010740000000000194,0.17608236708994834,0.17608236708994834
15169,10.95,58.129,53.075,10.95,58.101,53.264,10.95,2.10014,2.11178,0.011639999999999873,0.1910628168953864,0.1910628168953864
15170,10.95,58.101,53.264,10.95,58.002,53.423,10.95,2.11178,2.12316,0.011379999999999946,0.1873018953454529,0.1873018953454529
15171,10.95,58.002,53.423,10.95,57.845,53.533,10.95,2.12316,2.13486,0.011700000000000266,0.19170028690641283,0.19170028690641286
15172,10.95,57.845,53.533,10.95,57.667,53.57,10.95,2.13486,2.14593,0.011069999999999691,0.1818048404196075,0.1818048404196075
15173,10.95,57.667,53.57,10.95,57.482,53.535,10.95,2.14593,2.15741,0.011480000000000157,0.18828170383763024,0.1882817038376302
15174,10.95,57.482,53.535,10.95,57.338,53.442,10.95,2.15741,2.16781,0.010399999999999743,0.1714205355259365,0.1714205355259365
15175,10.95,57.338,53.442,10.95,57.276,53.356,10.95,2.16781,2.17429,0.006480000000000263,0.10601886624558597,0.10601886624558599
15177,10.95,59.033,53.895,10.95,58.99,53.724,10.95,2.17429,2.18501,0.010720000000000063,0.17632356620713566,0.17632356620713566
15178,10.95,58.99,53.724,10.95,59.019,53.536,10.95,2.18501,2.19662,0.011609999999999676,0.19022355269523808,0.19022355269523805
15179,10.95,59.019,53.536,10.95,59.116,53.378,10.95,2.19662,2.20789,0.011270000000000113,0.185399568500039,0.185399568500039
15180,10.95,59.116,53.378,10.95,59.269,53.27,10.95,2.20789,2.21929,0.011400000000000077,0.1872778684201605,0.1872778684201605
15181,10.95,59.269,53.27,10.95,59.442,53.23,10.95,2.21929,2.23008,0.010790000000000077,0.17756407294270182,0.1775640729427018
15182,10.95,59.442,53.23,10.95,59.625,53.26,10.95,2.23008,2.24138,0.011299999999999866,0.18544271352630712,0.1854427135263071
15183,10.95,59.625,53.26,10.95,59.777,53.352,10.95,2.24138,2.25224,0.010860000000000092,0.1776738585161027,0.1776738585161027
15184,10.95,59.777,53.352,10.95,59.887,53.504,10.95,2.25224,2.26369,0.01144999999999996,0.18762729012593074,0.18762729012593074
15185,10.95,59.887,53.504,10.95,59.929,53.675,10.95,2.26369,2.27442,0.010730000000000128,0.17608236708995004,0.17608236708995004
15186,10.95,59.929,53.675,10.95,59.901,53.864,10.95,2.27442,2.28607,0.011649999999999938,0.1910628168953864,0.1910628168953864
15187,10.95,59.901,53.864,10.95,59.802,54.023,10.95,2.28607,2.29745,0.011379999999999946,0.18730189534546268,0.18730189534546268
